year,acc_code,km,province,vehicle_main,assumed_cause,accident_type,weather,latitude,longitude,total_vehicles,motorcycle,tricycle,private_car,van,pickup_passenger,bus,pickup_truck,truck_6w,truck_10w,truck_big,e_tan,other_vehicle,pedestrian,fatalities,serious_injured,minor_injured,total_injured,total_impact,month,accident_day,day_of_week,is_festival,is_risky_month
2023,7601616,53.2,8,7,10,4,5,13.51594515,101.0285463,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,7675559,178.68,49,7,10,4,5,17.26824156,104.216731,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,3,6,0,0,0
2023,7611222,6.83,9,5,10,30,5,13.24803437,101.1452693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,7673226,51.0,19,9,10,4,5,14.65812196,101.3420065,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,7609797,8.89,2,7,40,30,5,13.79622673,100.5613241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,7614033,4.5,9,9,10,4,5,13.11012768,100.9438339,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,7675554,2.233,49,9,10,4,5,17.28272904,104.1427919,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,6,0,0,0
2023,7601619,74.3,9,7,10,4,5,13.33615013,101.022527,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,7639299,9.25,61,2,10,30,5,17.09318128,99.8158186,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,7623775,208.5,11,2,32,24,5,15.8155434,101.6557407,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,7639298,0.41,61,2,32,4,5,17.02988115,99.88127973,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,7601618,53.8,8,9,10,4,5,13.51176278,101.0320538,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,8108143,1.031,2,2,10,4,5,13.78556209,100.4612657,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,6,0,0,0
2023,7601703,9.3,2,9,10,4,5,13.73013631,100.7254376,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
2023,7609833,53.45,16,7,57,30,5,14.18114108,101.0332499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,6,0,0,0
2023,8910159,321.6,67,7,10,30,5,17.73349031,100.6968883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,8085437,0.05,2,9,10,4,5,13.83985251,100.5764146,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7601625,109.8,9,9,10,30,5,13.03003855,100.9963918,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7639297,60.05,61,7,10,30,5,17.35763261,99.74212915,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7605106,1.4,73,6,10,30,5,12.79862257,99.94147757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7601638,8.9,2,9,10,4,5,13.73052553,100.7218196,10,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7600755,43.1,2,9,10,4,5,13.82969375,100.6743456,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7602574,116.4,59,7,32,30,5,9.513117174,99.13092682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7611172,29.05,7,9,10,31,5,12.84671491,102.2658947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,9338701,142.6,9,9,40,30,5,12.76373767,100.9972452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7610997,33.775,7,7,10,30,5,13.00620158,102.459805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7600394,47.4,2,6,10,4,5,13.78711877,100.6838514,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,9181293,72.7,72,14,10,30,5,18.30684814,98.64722651,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,7615270,33.1,2,5,10,17,5,13.91358236,100.7015151,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,3,7,1,0,0
2023,7738581,79.0,72,14,10,30,5,18.26100996,98.62289965,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,8020216,82.025,72,14,10,30,5,18.24583731,98.60502675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,9338886,7.856,9,14,10,30,5,12.84877558,100.9789521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,9338814,7.8,9,14,10,30,5,12.83022244,100.9151235,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,7611168,17.1,7,7,60,30,5,12.79513269,102.1134016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7605380,0.3,21,7,40,30,5,15.62055315,100.1162477,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7624632,230.69,69,9,57,30,5,15.47514046,104.4973813,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7670178,120.985,30,9,10,30,5,6.839313435,101.3832267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7608851,30.255,45,5,94,23,5,14.89434683,101.0154044,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7676218,55.7,2,9,10,31,5,13.71861474,100.6999312,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,9338809,42.5,2,7,40,30,5,13.83461611,100.6737904,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,9269447,301.976,6,7,32,4,5,16.13189043,102.7456065,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7673356,32.0,52,9,10,4,5,13.57792663,100.8841842,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,7,1,0,0
2023,7605113,3.15,44,9,9,109,5,15.997717,103.819332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7675194,244.8,19,7,10,30,5,15.65189205,102.5717296,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,7,1,0,0
2023,7733370,38.8,19,9,10,30,5,14.63282531,101.2360016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7623094,3.5,51,9,9,5,5,6.742243,100.094947,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,7,1,0,0
2023,9076285,6.075,2,2,32,4,5,13.78210292,100.4160409,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7610064,29.95,54,2,17,30,5,13.54643285,100.2591599,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,1,0,0
2023,7605332,0.9,52,8,9,5,5,13.66374,100.531434,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7737736,25.4,54,14,11,40,5,13.57191946,100.2919699,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0
2023,7604426,5.8,9,5,10,4,5,13.11024916,100.9319302,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7674231,15.745,45,5,24,30,5,14.81500772,100.5153671,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7625379,20.5,44,7,10,30,5,16.11031602,103.839427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7688410,0.5,52,5,6,116,5,13.664263,100.534765,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,1,0,0
2023,7610029,34.2,54,2,10,30,5,13.5369427,100.2207632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,8484234,13.25,14,7,10,24,5,12.18266272,102.4441579,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,3,8,2,0,0
2023,9343444,123.0,9,5,10,30,5,13.12777575,100.9176153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7673329,39.715,19,9,57,30,5,14.75725458,102.0455713,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,9182159,1.903,67,6,10,30,5,17.56040249,100.13183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,9077400,7.45,2,2,10,4,5,13.78340411,100.4034854,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,9347867,81.7,34,7,57,30,5,16.4694138,100.2622164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,8,2,0,0
2023,7633340,14.87,43,7,10,30,5,13.43111032,99.8875175,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,9075936,2.9,2,2,10,4,5,13.78065846,100.4444857,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,2,0,0
2023,7611671,29.0,59,7,10,30,5,9.18560005,99.3347767,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,9341290,30.75,27,14,10,30,5,13.93269525,100.7082823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,2,0,0
2023,7736313,1.2,72,9,9,10,5,18.839798,98.974662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7602592,102.1,59,9,32,4,5,9.64123565,99.12402883,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7624237,30.525,15,7,10,4,5,16.96498058,98.54625285,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7606063,132.9,10,14,10,30,5,15.24608308,100.2051844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,2,0,0
2023,9269435,46.9,52,6,10,24,5,13.50536765,100.7395113,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7602550,48.9,2,4,10,17,5,13.77799873,100.6870539,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7670206,56.875,51,9,10,24,5,6.902965966,100.1285645,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7675469,79.0,19,7,10,30,5,14.78980901,101.5258223,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7737599,6.7,55,5,10,4,5,14.54618124,100.8892311,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,9075799,14.7,2,7,10,4,5,13.78784164,100.3374213,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,9077874,13.98,2,9,10,4,5,13.78834178,100.3439927,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7674441,26.6,49,7,10,30,5,17.7871336,103.5369038,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7615297,71.3,9,7,10,4,5,13.35934586,101.0369043,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7732211,1.5,31,7,10,31,5,19.18389253,100.2907507,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7611196,133.1,8,5,10,30,5,13.70906859,101.4436568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7672082,210.975,19,5,10,30,5,15.15428967,102.0944086,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7675059,92.6,9,5,54,30,5,13.18344332,100.9959932,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7673364,8.55,2,9,10,4,5,13.64872203,100.4190929,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7675432,98.7,9,7,68,30,5,13.12987979,100.9853236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0
2023,7895011,6.8,51,9,57,116,5,6.904521,100.026703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,8,2,0,0
2023,7629482,80.1,13,7,10,30,5,7.913278676,99.59620362,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,9,3,0,0
2023,7670162,200.5,40,7,32,30,5,15.66311465,104.2974997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,9,3,0,0
2023,8398012,260.098,28,4,57,30,5,12.23355526,99.86926317,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7611498,62.96,12,7,10,30,5,9.9746544,99.06833678,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,9340591,26.1,2,9,10,4,5,13.73269156,100.4060188,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7923094,111.3,74,7,57,30,5,15.78030374,101.0005368,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7611197,1.1,9,6,10,30,5,13.41682132,100.9980494,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,7670905,118.21,30,2,10,4,5,6.860355633,101.3699779,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,3,9,3,0,0
2023,7675468,38.0,19,6,10,30,5,14.63063104,101.2269638,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7738227,220.581,47,7,10,4,5,18.41234393,98.84830043,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,9,3,0,0
2023,9152193,252.64,76,9,32,23,5,18.16355876,100.1672298,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,8906821,5.55,45,14,10,30,5,15.07175577,101.1067647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,3,0,0
2023,7615023,2.5,2,15,53,4,5,13.75931356,100.5477173,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,9,3,0,0
2023,7639294,169.0,61,7,10,4,5,17.01077152,99.78643388,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,8515837,17.7,59,14,10,30,5,9.136107642,99.24897417,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,3,0,0
2023,7673143,20.35,18,4,57,30,5,17.09641734,104.5981786,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7611590,16.85,73,7,10,30,5,12.67590407,99.88228587,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,7623436,316.8,6,7,57,30,5,16.26078464,102.7774783,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,3,9,3,0,0
2023,7674224,233.35,19,7,10,31,5,14.43745405,101.8856537,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,7606120,14.1,2,9,10,4,5,13.73188259,100.7688169,5,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,7605338,0.65,72,2,9,102,5,19.902075,99.206538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7674993,144.855,60,7,40,30,5,15.28826013,103.6656068,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,9,3,0,0
2023,9034157,54.8,20,7,34,30,5,8.11706839,99.67021506,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7615302,70.5,9,7,10,4,5,13.36606882,101.0396376,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,7605326,0.8,2,9,6,5,5,13.68276,100.541362,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,7605647,7.9,72,2,9,102,5,19.848029,99.139799,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,3,0,0
2023,8772146,17.7,64,5,68,30,5,14.1686091,100.5627689,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,8021360,0.15,52,8,83,116,5,13.648489,100.540196,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,3,9,3,0,0
2023,8011095,7.9,61,5,9,116,5,17.403369,99.571386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,3,0,0
2023,8001040,5.8,2,14,84,2,5,13.74110151,100.520218,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,9,3,0,0
2023,7677680,222.685,60,9,10,24,5,14.64221335,103.4052097,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,3,10,4,0,0
2023,9300405,0.5,35,7,10,30,5,16.81508147,100.2857953,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7614875,79.4,9,9,10,17,5,13.29900765,100.9947945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7738241,62.28,64,7,57,30,5,14.21996212,100.6932445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,8525824,21.497,2,9,10,30,5,13.82225882,100.6794776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,7639276,2.556,61,7,10,4,5,16.84029638,99.77576665,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,9347918,16.3,61,2,32,4,5,17.06798099,99.79241788,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,9300954,28.875,7,7,10,30,0,12.84532158,102.265382,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9210585,38.9,54,7,33,30,5,13.52345764,100.1805241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7611148,28.825,7,7,10,115,0,12.84491051,102.2651088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7732233,33.375,24,14,10,31,5,18.95272552,100.9222518,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,4,0,0
2023,7605328,0.8,2,2,83,100,5,13.682599,100.541009,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,9349892,14.7,66,2,32,24,5,17.4608134,103.020401,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7673359,5.72,2,2,10,4,5,13.66321831,100.4406785,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,10,4,0,0
2023,8476226,10.5,21,9,57,30,5,15.73210551,100.1989067,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7732193,52.75,76,4,40,30,5,18.04641088,99.74067673,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,7606553,2.8,9,9,10,4,5,12.94766862,100.9300347,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7606044,9.0,42,7,9,111,5,12.719869,101.240376,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7612764,32.7,54,9,10,4,5,13.5410231,100.2330148,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7624854,15.5,61,7,10,4,5,17.42836632,99.50634286,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7660278,5.95,42,7,10,30,5,12.95525829,101.2108447,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,9075321,27.6,2,7,10,4,5,13.74488775,100.4061261,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9340278,120.575,50,9,57,30,5,7.502204813,100.4303961,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7639272,15.708,61,2,10,30,5,17.15469071,99.87229273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,7610143,14.575,7,7,10,30,5,12.72910613,102.2252244,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9044689,47.23,19,4,32,4,5,14.6521938,101.3082777,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,7639268,100.745,61,9,10,4,5,17.16701691,99.86450152,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,10,4,0,0
2023,8484873,9.2,3,9,10,30,5,14.33490689,99.78316393,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,10,4,0,0
2023,7610829,34.33,71,7,10,24,5,19.62968104,99.97739911,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7609142,31.0,68,2,34,17,5,15.45679107,99.56029363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,4,0,0
2023,8105581,57.2,29,9,10,30,5,13.76600487,101.666539,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,10,4,0,0
2023,9300436,30.5,54,7,10,30,5,13.54417475,100.2518253,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7605334,3.1,52,9,83,5,5,13.662153,100.539098,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9300479,69.05,15,5,10,30,5,16.81067899,98.98095712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,10,4,0,0
2023,9077402,7.3,2,5,32,4,5,13.78361251,100.4049151,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7605167,14.8,4,14,9,111,5,16.942955,103.181247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,10,4,0,0
2023,7744347,51.4,37,9,10,30,5,16.18989602,103.2289774,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9342868,54.74,64,9,10,30,5,14.1870772,100.6320405,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7604435,36.2,2,7,10,4,5,13.88839462,100.6887142,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,9302012,59.79,69,7,10,30,5,15.16698865,105.3446268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0
2023,7614863,48.0,8,7,10,4,5,13.55211697,100.9980593,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,7737707,50.9,54,6,10,30,5,13.46248919,100.0989082,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,11,5,0,0
2023,9075941,0.4,2,2,10,31,5,13.78729851,100.4678316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,11,5,0,0
2023,7676142,3.2,72,9,10,4,5,18.83857056,99.01305867,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,8537436,86.75,58,5,10,31,5,14.62277512,100.1467672,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,8677505,22.7,20,7,10,30,5,8.361212054,99.92388333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,11,5,0,0
2023,7625372,270.486,48,7,57,30,5,14.63911431,104.1253861,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,11,5,0,0
2023,7675243,61.4,58,9,57,30,5,14.41482764,100.1517709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,7636088,3.2,54,7,10,30,5,13.67734087,100.3198367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,9349405,196.3,29,7,10,31,5,14.2006145,101.9033419,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,8362029,36.8,59,6,10,31,5,8.838791645,99.3680833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,11,5,0,0
2023,9044662,63.03,19,7,10,31,5,14.66974815,101.4497213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,7674442,9.72,72,2,10,4,5,18.87923116,99.03593145,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11,5,0,0
2023,8903799,6.05,2,2,10,4,5,13.78225011,100.4162917,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
2023,7606068,299.05,10,9,10,30,5,15.34072509,100.1176934,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11,5,0,0
2023,9075865,14.5,2,7,10,4,5,13.78832745,100.3392237,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0
